2018-09-01 17:33:34.505954+06,01767422972,57.505859375
2018-12-20 17:42:23.348834+06,01729634789,1.109375
2018-12-26 23:14:28.431374+06,01729855382,16.2001953125
2018-12-26 16:23:43.208294+06,01772964170,37.927734375
2018-11-08 16:32:26.238434+06,01781804176,84.236328125
2018-10-14 10:46:01.212554+06,01726239964,42.2724609375
2018-10-03 13:46:45.104114+06,01727179423,37.90625
2018-12-12 13:24:09.279674+06,01779541009,77.244140625
2019-01-23 02:34:05.617694+06,01752125802,93.4150390625
2019-01-20 02:34:47.194814+06,01745511788,91.1962890625
2018-11-03 13:16:57.511874+06,01705377515,13.681640625
2018-09-12 15:38:30.489134+06,01739836053,7.1826171875
2018-11-02 07:30:16.647254+06,01715494075,59.6806640625
2018-09-07 19:20:13.431254+06,01745837407,69.1689453125
2018-09-12 16:11:12.713954+06,01742225501,58.8515625
2018-11-01 15:03:53.192834+06,01780774827,83.955078125
2019-01-28 14:07:20.610794+06,01747254964,43.173828125
2018-12-02 13:52:13.428254+06,01743363144,98.0693359375
2018-10-31 03:27:55.408814+06,01755148732,36.474609375
2019-01-29 21:38:01.716674+06,01700315355,98.8994140625
2019-01-19 10:36:58.528934+06,01749355015,66.1611328125
2018-10-26 13:53:34.388474+06,01781767248,19.1337890625
2018-12-30 18:30:59.991254+06,01765451621,56.9794921875
2019-02-04 05:52:22.864934+06,01767422972,7.08203125
2018-12-23 17:11:10.662674+06,01784256531,83.56640625
2019-01-22 01:54:31.888034+06,01727959689,64.7666015625
2018-11-08 15:17:59.264474+06,01701481017,12.4599609375
2018-11-20 00:01:51.969134+06,01712679029,80.6748046875
2018-10-06 08:16:08.703794+06,01783774308,30.8994140625
2018-11-20 23:36:05.775614+06,01737672378,36.8642578125
2018-11-23 01:41:49.429814+06,01781557372,53.126953125
2018-10-13 17:17:09.078314+06,01776480804,52.62109375
2018-08-22 03:04:08.189894+06,01779619574,33.10546875
2019-01-01 14:06:42.990254+06,01782106090,21.189453125
2019-01-27 13:10:44.207174+06,01769433566,81.4169921875
2018-10-26 07:46:34.573034+06,01730062300,68.076171875
2018-10-13 05:33:39.557114+06,01743346261,53.810546875
2018-08-31 14:08:23.874134+06,01796766118,31.26171875
2018-08-27 02:52:33.811814+06,01741762032,51.2509765625
2019-02-01 20:16:14.951774+06,01792170935,9.1337890625
2018-11-24 02:30:19.637054+06,01751554918,60.47265625
2018-12-20 23:17:18.612194+06,01754980215,99.2880859375
2018-08-29 05:05:30.716654+06,01772269388,3.9619140625
2019-01-04 02:01:23.034674+06,01738552882,58.330078125
2018-10-08 20:22:35.998454+06,01771716849,16.947265625
2019-01-28 10:10:23.215394+06,01772487231,11.62109375
2018-11-18 06:06:51.107534+06,01768602675,0.3642578125
2018-10-08 13:18:47.875634+06,01731277032,90.4326171875
2018-12-10 05:57:48.426254+06,01724804667,78.9501953125
2018-08-19 03:35:47.591474+06,01745947124,10.2490234375
2018-09-28 11:05:27.606074+06,01718907555,40.4892578125
2018-08-10 15:30:27.294254+06,01761778876,30.0068359375
2018-12-17 22:33:33.582014+06,01773919350,79.9326171875
2018-08-24 21:07:27.764174+06,01790541979,73.8173828125
2018-10-09 14:48:45.893114+06,01787977838,22.4736328125
2018-12-11 14:01:19.447814+06,01772613631,36.2685546875
2018-11-03 15:45:58.332374+06,01703718274,82.861328125
2018-10-17 16:26:28.323554+06,01711314453,95.681640625
2019-01-28 12:11:02.464034+06,01705213373,12.1044921875
2018-09-07 10:38:05.287334+06,01712736285,96.7119140625
2018-09-07 20:05:33.991034+06,01762402801,69.4013671875
2018-11-06 10:38:13.625294+06,01769259479,68.4921875
2018-10-19 02:24:50.523074+06,01727373722,54.5185546875
2018-10-04 15:43:57.097154+06,01779877141,7.0224609375
2018-09-09 14:21:09.354194+06,01755832618,18.009765625
2019-01-11 05:58:13.448954+06,01736073575,28.8076171875
2018-09-18 12:20:32.840114+06,01798174630,47.5634765625
2018-11-05 02:17:30.413894+06,01756204396,26.7705078125
2018-08-18 11:33:20.508254+06,01718278605,2.4345703125
2019-01-31 22:30:03.724514+06,01703797249,51.2431640625
2019-02-03 10:31:25.980194+06,01752068267,40.3076171875
2018-09-04 03:55:31.954034+06,01731087445,12.38671875
2018-08-27 00:46:08.151014+06,01748514352,34.1142578125
2018-09-26 21:07:54.302654+06,01749427773,49.6474609375
2018-08-22 00:05:01.933034+06,01784286698,44.2109375
2018-11-18 01:54:20.382074+06,01707396107,0.916015625
2019-02-04 01:57:38.381354+06,01792694926,75.9970703125
2018-12-02 10:38:22.355654+06,01773147609,42.810546875
2018-11-01 22:41:30.803774+06,01733411194,76.4541015625
2018-11-11 08:24:50.895854+06,01784437617,78.056640625
2018-10-27 11:40:23.788154+06,01752117604,3.2470703125
2018-09-29 08:37:42.813794+06,01768148398,78.20703125
2018-12-31 02:45:11.033774+06,01783154034,46.9169921875
2018-09-16 17:57:00.579194+06,01737263162,83.9775390625
2018-09-07 14:30:25.351874+06,01720655906,14.376953125
2018-09-16 21:41:25.657574+06,01703599906,27.2646484375
2018-11-20 19:47:14.185634+06,01783296608,44.318359375
2018-09-03 07:22:16.560614+06,01705350964,78.4189453125
2018-09-20 11:59:09.017834+06,01749386211,72.2705078125
2018-11-09 20:08:22.158194+06,01735265613,49.6669921875
2018-10-21 16:01:34.379714+06,01736782739,65.0126953125
2018-08-28 09:54:29.454434+06,01767530582,18.5693359375
2018-08-29 02:39:13.615154+06,01770496498,10.623046875
2018-11-30 03:55:40.971314+06,01765435008,20.19140625
2018-10-01 22:20:50.624834+06,01741798636,27.939453125
2019-02-02 22:48:39.157694+06,01754445516,59.2333984375
2018-09-16 08:35:44.235554+06,01767401327,33.27734375
2019-01-05 22:35:17.355794+06,01756913025,99.5693359375
2019-01-12 00:46:13.147094+06,01705117252,83.2314453125
2018-11-26 08:56:49.873874+06,01701785289,64.771484375
2018-11-09 18:06:16.107434+06,01732961929,61.9794921875
2019-01-25 02:07:32.107394+06,01781517458,10.8857421875
2018-08-16 18:04:27.140834+06,01703612483,57.9775390625
2018-11-20 10:01:10.697474+06,01755252947,78.3271484375
2018-12-31 06:34:53.679494+06,01747862798,16.025390625
2019-01-31 00:08:47.417414+06,01711182490,43.0048828125
2018-08-10 08:42:53.563274+06,01743329308,66.6435546875
2018-09-28 13:52:44.302394+06,01785681976,49.828125
2019-01-19 06:31:22.413314+06,01730480829,87.326171875
2018-08-30 22:44:51.824714+06,01764041806,90.53125
2019-01-13 04:51:24.547994+06,01768190161,29.6484375
2018-12-03 15:23:44.838194+06,01710025313,56.2783203125
2018-11-17 04:11:24.412694+06,01784342311,50.375
2018-11-03 03:53:01.316354+06,01702220285,55.798828125
2019-02-04 01:47:10.901354+06,01759433256,71.5966796875
2018-10-25 19:23:38.095394+06,01757183369,95.8251953125
2018-12-24 04:56:48.077114+06,01735169996,78.6162109375
2018-10-03 23:33:15.532514+06,01711862357,50.3935546875
2018-08-16 00:40:43.992254+06,01770669199,42.6640625
2018-12-03 13:21:08.523134+06,01793646927,45.10546875
2018-12-21 05:02:53.913074+06,01730073791,78.728515625
2018-12-30 05:09:53.118494+06,01788928594,9.7041015625
2018-11-28 14:54:41.614334+06,01740124182,30.6484375
2018-08-24 13:13:27.396974+06,01723288814,21.3828125
2018-08-30 16:25:01.855334+06,01714230090,50.3095703125
2018-09-24 03:25:49.734074+06,01723866832,26.005859375
2018-12-19 16:43:27.660314+06,01708880041,31.1650390625
2019-01-08 01:22:01.974314+06,01764130606,22.953125
2019-01-28 14:19:40.790234+06,01755875604,18.466796875
2018-12-10 17:08:46.911434+06,01752535281,61.5810546875
2018-12-31 20:53:45.303494+06,01775246700,63.5087890625
2018-10-31 09:07:25.750874+06,01715144852,93.341796875
2018-09-28 13:16:45.711794+06,01718485538,62.8173828125
2018-10-07 22:15:46.800854+06,01739102321,55.3564453125
2018-09-29 10:41:22.879634+06,01745900774,27.6630859375
2018-08-13 05:36:39.573314+06,01782428873,26.779296875
2019-02-03 19:20:52.002374+06,01701131943,46.3876953125
2018-11-13 05:06:20.113694+06,01738589394,68.5908203125
2018-08-10 18:37:14.161574+06,01781509646,53.974609375
2018-11-30 14:28:37.129754+06,01705895240,60.453125
2018-09-26 11:30:15.448994+06,01757298191,27.931640625
2019-01-14 17:38:12.068654+06,01707273386,19.0751953125
2018-09-23 05:07:14.901014+06,01707406626,72.9755859375
2019-01-16 03:10:43.720274+06,01738578780,31.046875
2018-12-30 10:59:57.885674+06,01774813322,69.140625
2019-01-18 21:24:21.324014+06,01746495109,81.380859375
2018-08-11 12:42:02.786174+06,01779344818,80.869140625
2018-09-11 15:25:37.834634+06,01775010556,33.0595703125
2018-09-10 23:23:42.637694+06,01712464313,52.26953125
2019-01-12 12:51:00.759014+06,01721220678,10.623046875
2018-11-05 20:26:06.283994+06,01776506224,0.1650390625
2019-01-09 13:44:33.570554+06,01791894415,64.404296875
2019-02-02 08:17:42.468314+06,01755799928,79.6669921875
2018-09-03 00:36:56.813174+06,01745900774,67.271484375
2018-08-20 07:01:20.463374+06,01785920518,90.9775390625
2018-08-29 13:38:06.245654+06,01722423918,36.7900390625
2018-09-21 01:29:36.476474+06,01721148168,78.7080078125
2018-12-30 19:23:19.056794+06,01776191864,16.478515625
2018-10-20 22:03:42.240554+06,01712678093,16.474609375
2018-10-01 12:32:14.504954+06,01799704718,44.380859375
2018-11-15 15:48:32.567894+06,01785898548,3.63671875
2018-12-31 04:55:01.591274+06,01705665349,35.4462890625
2019-02-01 13:42:00.175994+06,01719259937,77.9853515625
2018-11-09 00:45:00.948374+06,01709902727,48.2431640625
2018-11-01 08:10:55.391294+06,01708093618,85.818359375
2018-12-05 06:15:35.816174+06,01749675547,74.32421875
2018-12-14 11:07:28.266194+06,01709134631,71.2666015625
2019-01-01 07:23:37.175774+06,01751227297,70.068359375
2018-11-11 00:40:14.221514+06,01770383787,99.8857421875
2018-12-17 19:57:37.471094+06,01762171174,28.1357421875
2018-12-31 12:27:26.653454+06,01701325454,99.41796875
2018-08-26 13:15:27.864134+06,01795497823,12.6767578125
2018-11-23 09:33:22.662134+06,01702644038,77.30859375
2018-12-26 09:29:25.745054+06,01799428589,57.236328125
2018-12-04 09:35:29.079014+06,01720775354,93.9609375
2018-12-16 15:11:47.208434+06,01727179423,64.8095703125
2019-01-06 06:58:29.916254+06,01743755948,34.853515625
2018-10-25 09:16:39.321434+06,01719093147,17.806640625
2018-08-26 23:10:15.554594+06,01785607671,95.5732421875
2019-01-08 04:04:15.420674+06,01757223199,99.693359375
2019-01-31 18:38:30.645914+06,01729663655,85.4609375
2018-10-18 07:18:36.795914+06,01752674972,3.87109375
2018-12-01 08:30:58.402214+06,01709307200,1.9716796875
2018-12-01 17:27:52.701794+06,01741412999,44.8896484375
2018-10-07 07:06:33.430994+06,01761578125,71.0205078125
2019-01-16 04:43:29.343674+06,01761728409,78.3515625
2018-10-21 18:41:45.813434+06,01726829810,46.4638671875
2019-01-09 06:27:39.071834+06,01777294704,80.927734375
2019-02-04 19:58:31.663874+06,01716647795,4.5634765625
2018-09-16 12:47:05.343854+06,01733010285,50.6513671875
2018-08-15 09:16:32.546414+06,01783594339,50.6435546875
2018-12-21 15:33:52.346294+06,01707638270,94.216796875
2018-12-15 18:55:24.335714+06,01735056577,85.345703125
2018-12-02 14:25:55.696034+06,01722383843,18.271484375
2018-09-18 08:22:34.242914+06,01735946914,18.7529296875
2018-11-25 05:19:55.670834+06,01725861497,89.7373046875
2018-11-03 11:03:08.143154+06,01740561918,30.353515625
2018-12-18 03:58:27.892694+06,01789119163,61.9560546875
2018-08-13 17:19:51.250394+06,01794443510,81.1904296875
2018-11-08 14:18:28.961594+06,01763223063,17.017578125
2018-09-21 00:52:18.282134+06,01776892758,89.703125
2018-10-12 13:01:01.859654+06,01732148892,91.8701171875
2018-10-07 05:18:20.488634+06,01779893164,26.689453125
2018-11-29 12:25:02.551214+06,01794190872,78.8876953125
2018-12-17 20:54:06.087554+06,01790085107,25.4541015625
2018-08-18 15:28:31.960874+06,01734505099,38.306640625
2018-12-04 21:45:30.499874+06,01782980229,6.6337890625
2018-12-18 15:44:34.600874+06,01749505949,4.517578125
2018-11-07 06:42:05.991434+06,01768374861,1.322265625
2018-10-15 01:18:02.007854+06,01716144994,12.43359375
2018-10-16 05:46:16.609394+06,01777417998,31.0498046875
2018-09-16 06:53:38.402834+06,01775647170,28.2373046875
2018-10-29 22:56:10.268834+06,01786279940,98.80859375
2018-09-17 18:32:16.900574+06,01785527735,34.5546875
2018-11-16 02:45:28.841714+06,01717578713,39.73828125
2018-10-26 14:53:03.308054+06,01718924014,47.6337890625
2018-12-28 14:03:49.486094+06,01716121836,19.22265625
2019-02-01 19:07:34.867874+06,01782896846,91.4228515625
2018-11-16 02:24:34.779734+06,01764573086,0.0732421875
2019-01-14 21:56:00.875534+06,01770322094,74.4326171875
2018-11-05 09:41:43.022354+06,01787380725,11.1220703125
2018-09-22 08:29:46.364774+06,01736683416,88.068359375
2019-01-15 20:18:03.060494+06,01751502151,94.951171875
2018-10-16 04:29:11.043734+06,01795694963,63.6591796875
2018-12-02 00:33:02.622554+06,01761306404,98.65234375
2018-11-09 20:08:22.158194+06,01735782413,51.6630859375
2018-10-21 15:41:01.703354+06,01723442382,52.3984375
2018-10-02 11:01:21.807614+06,01746387247,82.5859375
2018-12-11 08:07:48.813194+06,01796141432,82.294921875
2018-09-15 07:13:28.298954+06,01741455412,32.9208984375
2018-11-26 21:00:27.637334+06,01706671025,48.337890625
2019-01-14 01:27:39.766634+06,01789320416,28.951171875
2018-11-06 07:44:42.113894+06,01765920431,75.5234375
2018-10-14 19:43:38.536634+06,01782043067,6.5244140625
2018-12-05 02:29:51.756854+06,01764972113,70.0029296875
2018-08-26 14:11:18.930974+06,01797705396,27.970703125
2018-11-15 19:09:05.931674+06,01768981437,92.86328125
2018-09-26 17:11:24.817694+06,01724925983,12.080078125
2019-02-01 10:12:21.122954+06,01721043144,39.5205078125
2018-08-27 22:45:11.806334+06,01732704852,97.619140625
2019-01-14 23:59:33.438794+06,01739062395,56.8564453125
2018-11-23 17:26:16.598714+06,01718996675,57.115234375
2018-11-10 09:21:22.385294+06,01731794510,57.138671875
2018-09-10 08:46:20.045774+06,01709803024,7.705078125
2019-01-18 18:16:04.728674+06,01707674224,19.435546875
2018-10-29 22:51:24.732674+06,01720608486,43.5927734375
2018-08-23 21:05:33.592514+06,01788256632,3.6162109375
2018-08-14 08:06:39.251474+06,01777979791,2.212890625
2019-01-26 14:16:54.344054+06,01724651582,73.20703125
2019-01-24 23:42:22.674734+06,01780302874,75.4677734375
2019-02-02 04:12:21.321854+06,01777482969,5.2705078125
2018-10-08 00:13:39.592874+06,01750250511,18.4404296875
2018-09-13 08:21:48.072194+06,01770772908,24.130859375
2018-10-30 09:12:20.438774+06,01787743164,60.771484375
2018-12-07 02:38:20.885594+06,01791615834,77.173828125
2018-09-03 06:50:06.287414+06,01702183504,24.4072265625
2018-11-16 04:16:09.736814+06,01718981380,5.1142578125
2018-12-09 06:51:40.353434+06,01719934466,89.724609375
2018-09-23 19:29:54.190634+06,01798514795,80.0146484375
2018-11-18 18:22:43.329134+06,01742678526,0.0498046875
2018-11-01 09:55:44.494094+06,01706291325,46.0126953125
2018-09-21 00:24:41.653934+06,01707502330,2.38671875
2018-11-09 07:28:29.589554+06,01729080014,50.109375
2018-11-08 19:06:24.573374+06,01704359011,55.693359375
2018-12-06 12:23:48.849854+06,01707881578,27.5302734375
2018-08-26 09:32:17.623994+06,01775557155,39.3291015625
2019-01-02 01:23:08.747114+06,01777925042,78.07421875
2019-01-21 10:26:53.604554+06,01732006837,49.3125
2019-01-01 19:20:02.246234+06,01764972113,54.533203125
2018-11-29 08:25:10.356374+06,01757273290,96.849609375
2018-10-09 03:07:06.203594+06,01740679083,71.6484375
2018-09-28 05:20:06.093914+06,01792025627,20.064453125
2018-08-14 21:00:54.721934+06,01775279271,92.2626953125
2018-12-15 09:34:52.240574+06,01782583152,96.2080078125
2018-11-07 00:11:38.388974+06,01750750682,18.1787109375
2019-01-02 12:12:33.129674+06,01750709104,7.6064453125
2018-11-27 14:45:44.454194+06,01771133518,56.962890625
2019-01-13 20:03:40.357214+06,01739390698,64.40234375
2018-08-12 22:47:39.264674+06,01756330697,34.2587890625
2018-12-31 02:46:21.316934+06,01799713190,98.7001953125
2018-11-30 01:50:57.494714+06,01798509803,60.4072265625
2018-12-30 12:00:27.225134+06,01745325003,7.96484375
2018-10-15 02:18:55.180574+06,01749920847,70.0205078125
2018-11-09 09:48:21.012974+06,01786897787,2.5888671875
2018-09-22 00:29:16.691234+06,01767154622,19.8349609375
2019-01-09 11:48:43.595054+06,01771559542,49.3046875
2018-08-28 03:41:38.983154+06,01787687312,27.5888671875
2018-08-28 10:22:40.742894+06,01700294387,56.6611328125
2019-01-28 02:39:37.998134+06,01701702117,20.7919921875
2018-11-12 06:39:32.559254+06,01797863054,91.0634765625
2018-10-29 15:47:34.263554+06,01774664993,81.189453125
2018-09-13 14:23:11.273774+06,01790541979,99.8916015625
2018-10-09 02:52:29.187254+06,01718366176,12.37890625
2018-11-17 01:06:36.487394+06,01722864272,98.0205078125
2019-01-14 02:36:37.281914+06,01778621698,90.4091796875
2018-09-17 01:13:43.910894+06,01731266772,31.5693359375
2018-10-18 17:05:03.060194+06,01779342811,14.4072265625
2018-12-26 20:30:52.940834+06,01777331125,26.0146484375
2018-08-18 11:33:20.508254+06,01704421947,26.1181640625
2018-10-19 04:40:20.670914+06,01763684312,80.8017578125
2018-11-18 21:51:34.389674+06,01797389172,27.9580078125
2018-11-14 10:57:44.870534+06,01791570371,63.4072265625
2019-01-16 19:57:22.593734+06,01797180186,72.544921875
2019-01-05 06:59:15.560114+06,01706270724,40.30078125
2018-09-26 10:32:31.320554+06,01762402801,84.8505859375
2018-08-18 13:27:20.688434+06,01741525586,74.568359375
2018-09-30 12:06:36.324134+06,01715961120,1.0107421875
2018-09-03 16:24:08.657054+06,01736625075,85.9541015625
2019-01-19 12:09:41.849414+06,01789920991,35.5107421875
2019-01-29 21:12:48.290894+06,01765884259,38.90234375
2018-11-09 23:20:10.921334+06,01741954232,70.81640625
2018-08-30 03:41:22.845074+06,01759225293,67.669921875
2018-08-11 23:34:34.634234+06,01738929525,34.7568359375
2018-10-11 02:36:48.930974+06,01711008524,18.896484375
2018-10-20 11:06:23.965514+06,01739702855,44.787109375
2018-11-21 10:14:59.448254+06,01786726237,77.0146484375
2019-01-12 17:35:14.506034+06,01732613724,84.9814453125
2019-01-30 07:05:39.016634+06,01768152778,2.7099609375
2018-12-19 00:21:32.709014+06,01760259156,86.9736328125
2018-10-27 21:03:53.123174+06,01758239123,29.119140625
2018-09-27 05:48:41.836274+06,01760638142,44.2421875
2018-10-09 18:33:31.683554+06,01760025895,14.783203125
2019-01-26 22:58:10.497854+06,01754560175,50.013671875
2018-10-16 19:49:44.325254+06,01762077082,96.373046875
2019-01-17 21:45:02.348234+06,01721663940,6.763671875
2018-10-03 02:41:00.826034+06,01728546960,99.990234375
2018-08-12 21:21:43.188974+06,01773009113,35.638671875
2018-11-12 03:58:32.814434+06,01710299059,91.40234375
2018-09-24 04:24:11.078954+06,01749263634,23.337890625
2018-08-21 12:12:25.672454+06,01774243928,2.8115234375
2018-11-06 19:35:32.772074+06,01784475154,47.849609375
2019-01-13 06:58:42.662234+06,01784777804,52.82421875
2018-10-16 23:45:12.789314+06,01762131546,77.13671875
2018-12-02 15:17:19.918454+06,01788642581,59.0458984375
2018-10-12 20:27:06.617294+06,01746607993,62.23828125
2018-12-26 21:21:03.012614+06,01738675311,39.279296875
2018-08-25 06:15:32.256854+06,01708502894,54.427734375
2018-08-26 15:12:50.659874+06,01715742566,17.5498046875
2018-08-16 08:59:16.209014+06,01714411296,94.974609375
2018-12-09 21:22:06.286214+06,01771530843,45.259765625
2018-09-01 01:27:29.099114+06,01781950787,9.7001953125
2019-01-18 14:26:23.552834+06,01745048440,1.509765625
2018-08-09 18:28:32.289014+06,01759790465,98.943359375
2018-10-09 09:19:22.608614+06,01756684291,24.197265625
2018-10-26 07:21:01.905434+06,01788820347,20.689453125
2019-01-24 22:04:17.028974+06,01768827445,90.7421875
2019-01-14 02:51:00.733994+06,01770477822,98.53515625
2018-11-24 11:51:35.900954+06,01795099267,8.3544921875
2018-12-15 15:02:23.622134+06,01725345207,76.8154296875
2019-01-13 09:42:11.388734+06,01783546284,6.53125
2018-10-02 23:39:23.284574+06,01700584759,34.6064453125
2018-12-09 17:58:55.199774+06,01715931929,54.98046875
2018-12-26 23:49:49.696814+06,01719411800,4.5244140625
2019-01-01 09:13:59.032334+06,01706979719,84.4912109375
2018-09-24 01:42:12.283154+06,01718572579,47.0771484375
2018-10-02 10:10:47.178434+06,01719497163,40.255859375
2018-12-04 16:18:42.780014+06,01767498531,25.0380859375
2019-01-20 14:18:43.967474+06,01786314322,16.96484375
2018-11-15 16:43:22.136114+06,01716190712,78.7001953125
2018-08-19 02:07:01.981334+06,01795312386,10.517578125
2018-12-31 03:12:17.636894+06,01740255626,64.0048828125
2018-12-27 08:52:40.605194+06,01798393903,6.4501953125
2019-01-21 15:19:12.917954+06,01760405972,43.482421875
2018-08-26 06:06:23.180534+06,01704967718,84.265625
2018-08-10 15:22:08.373494+06,01705736579,20.5625
2018-08-27 02:55:28.611074+06,01795089393,19.5595703125
2018-09-24 08:11:58.570214+06,01733842336,47.25390625
2018-12-04 17:11:34.543274+06,01775703763,34.44921875
2018-11-04 01:44:19.313294+06,01748032680,75.3046875
2018-08-26 23:37:27.350174+06,01705635102,75.009765625
2018-10-12 15:08:49.593614+06,01767882263,95.91015625
2018-12-08 13:47:30.772454+06,01718261092,80.5341796875
2019-02-02 15:25:53.662754+06,01746833342,64.6533203125
2019-01-17 12:39:11.172914+06,01786028605,79.1435546875
2018-11-25 19:11:14.953694+06,01701481017,6.7900390625
2018-09-27 13:02:41.810774+06,01719669867,63.85546875
2018-09-02 04:20:09.694454+06,01799596401,49.1376953125
2018-09-18 22:08:05.744894+06,01712915063,78.482421875
2018-09-21 16:46:58.620854+06,01725994164,10.7314453125
2018-12-02 09:57:57.543074+06,01760322340,39.7451171875
2018-12-18 04:52:37.304174+06,01786246298,83.0830078125
2018-09-14 21:43:49.160234+06,01774204777,46.810546875
2018-12-01 08:03:34.787654+06,01708727079,68.263671875
2018-10-23 20:33:09.824894+06,01788933505,95.9443359375
2018-11-25 00:26:38.515874+06,01715960550,85.197265625
2018-10-31 19:17:17.542814+06,01729803422,72.291015625
2018-12-03 13:23:38.214554+06,01761162203,11.46875
2018-08-24 00:48:04.885154+06,01724509995,86.80078125
2018-10-31 00:22:22.597814+06,01761617939,29.57421875
2018-12-09 03:13:54.930134+06,01784756970,90.1123046875
2018-12-31 15:35:25.976714+06,01714820716,78.9970703125
2018-08-19 18:07:29.275274+06,01703985299,12.7373046875
2018-11-12 21:15:13.466834+06,01711326417,72.59375
2018-09-25 02:18:30.827474+06,01748003478,86.162109375
2018-11-27 18:00:35.555534+06,01746359589,27.7314453125
2018-11-03 12:06:25.307954+06,01773845251,98.513671875
2018-08-24 03:45:14.213294+06,01753793296,7.234375
2018-10-07 08:38:48.935174+06,01796206982,57.2412109375
2018-12-28 14:43:33.345254+06,01711025011,68.62109375
2018-11-18 13:55:45.407414+06,01786890590,99.7578125
2018-12-20 18:15:31.449014+06,01716747879,4.2890625
2018-12-08 09:53:12.960914+06,01797847700,97.302734375
2018-10-26 03:24:49.142294+06,01784383785,74.15625
2018-09-16 17:40:32.268314+06,01745823720,99.2900390625
2018-09-27 13:33:13.064714+06,01723590519,79.990234375
2018-09-18 16:37:48.514934+06,01764915245,75.220703125
2019-01-28 21:49:58.075274+06,01756913025,29.0107421875
2018-08-14 17:34:31.556774+06,01727342540,26.71875
2019-01-06 01:00:20.878874+06,01778795590,89.537109375
2018-11-13 11:48:44.200034+06,01764370444,61.5966796875
2019-01-04 07:02:33.379574+06,01722607923,95.3388671875
2019-01-12 07:02:36.995594+06,01728859540,86.822265625
2019-01-20 16:53:38.376914+06,01751428460,26.03125
2019-02-03 03:32:17.158334+06,01701982483,82.091796875
2018-09-30 04:58:53.670314+06,01773432949,4.2216796875
2018-09-14 03:26:23.670734+06,01743363144,38.2109375
2018-10-03 21:57:49.854374+06,01734177012,28.3193359375
2019-01-15 23:59:52.393154+06,01773308315,86.7900390625
2019-01-01 13:40:50.877974+06,01750367066,80.779296875
2018-08-18 08:46:13.653794+06,01706658408,35.7705078125
2018-09-25 02:45:25.698554+06,01781687138,49.2431640625
2018-08-27 03:34:37.165574+06,01711881169,65.099609375
2018-09-25 23:47:29.915474+06,01781957116,26.4296875
