01742046431,10182,2018-11-18 00:40:42.414554+06
01764713079,12871,2019-01-17 13:30:01.944494+06
01781939887,10286,2019-01-31 04:30:59.824574+06
01772043921,13542,2018-10-10 13:36:25.018334+06
01765168652,10636,2018-08-24 18:05:56.190254+06
01717792657,12227,2018-12-11 23:51:00.231074+06
01766089445,11760,2018-10-30 03:03:39.598154+06
01750756276,10033,2018-10-30 12:07:21.345014+06
01722939538,10655,2018-08-16 11:15:04.490594+06
01787926669,10168,2018-12-11 04:36:42.052814+06
01766114382,13830,2019-01-06 14:45:08.422154+06
01775800814,11459,2019-01-20 04:57:58.062014+06
01773184272,11952,2019-01-12 22:23:00.529394+06
01792952926,10286,2018-11-24 19:32:27.676274+06
01730753625,13850,2018-11-28 18:13:38.254574+06
01742673314,11459,2018-12-29 15:50:15.981134+06
01738558198,13542,2018-09-16 18:52:42.347414+06
01724899623,12748,2018-10-21 06:41:55.730354+06
01703848105,11459,2018-10-08 16:56:01.195394+06
01742527043,11668,2018-12-14 17:10:25.454054+06
01751433848,12227,2018-09-14 22:06:39.745394+06
01757495872,13158,2018-10-23 04:37:07.470974+06
01700509694,13258,2018-10-04 15:53:47.498234+06
01714415486,12081,2018-12-08 07:44:44.121614+06
01752676506,10182,2018-09-18 13:58:15.014774+06
01768669507,10537,2019-02-02 07:48:03.392774+06
01770836594,13122,2019-01-02 09:04:01.007534+06
01715083828,10948,2018-12-04 22:38:19.062014+06
01745259533,13142,2018-10-08 08:42:46.683674+06
01779107570,13190,2019-01-29 00:29:16.519514+06
01787740385,12871,2019-01-09 15:14:26.770154+06
01755577422,10567,2018-12-03 08:39:14.835734+06
01733289466,12227,2018-11-23 14:17:19.165874+06
01718121320,11559,2018-09-24 19:28:33.517334+06
01747366687,13190,2018-11-24 15:09:27.805274+06
01745219837,11363,2018-11-26 12:24:21.424994+06
01720850826,13850,2018-12-10 11:13:08.195654+06
01709413104,12428,2019-01-22 13:49:49.122974+06
01736710656,12877,2018-09-24 23:19:49.388834+06
01798990739,11880,2018-10-05 12:47:24.893474+06
01780606311,10380,2019-01-29 11:00:56.456234+06
01717450120,13109,2019-01-04 23:26:11.673914+06
01742449454,11419,2018-11-10 19:25:26.714954+06
01708765889,10033,2018-11-10 08:24:06.167294+06
01757397764,13109,2018-09-14 01:25:46.377434+06
01755513199,12428,2018-11-23 20:20:56.430734+06
01754934995,13435,2019-01-12 21:43:54.610994+06
01748719697,10234,2018-12-27 15:41:50.770274+06
01713770005,12546,2019-01-07 00:58:38.037854+06
01759913155,13115,2019-01-15 01:14:07.118834+06
01767474793,11559,2019-01-06 05:11:05.589014+06
01751920797,13817,2019-01-08 16:52:34.535774+06
01735789807,13567,2018-10-14 04:47:30.869294+06
01718929195,12235,2019-01-09 17:40:45.863174+06
01797002217,10168,2019-01-02 09:21:58.141214+06
01750195697,11816,2018-08-29 06:25:48.875114+06
01755931217,13066,2018-09-12 21:05:25.023614+06
01795497823,11363,2018-10-18 19:44:48.625574+06
01788915083,12874,2018-12-17 01:44:29.534774+06
01720669444,13830,2018-09-16 02:59:19.874354+06
01752502553,12081,2018-10-11 18:02:51.801494+06
01777977039,12571,2018-10-15 21:37:44.563214+06
01777444175,13817,2018-08-14 12:05:25.414034+06
01730510194,13142,2018-08-18 22:33:59.552054+06
01719862917,12950,2018-11-08 00:27:15.921314+06
01782020866,12546,2018-09-01 05:19:20.369594+06
01714409821,13402,2019-01-21 04:40:35.988734+06
01751815956,11418,2019-01-08 07:46:44.526314+06
01732513448,12634,2018-08-26 02:58:29.122094+06
01707825895,10790,2018-08-15 00:40:42.563414+06
01776921017,11386,2018-10-27 23:11:59.316854+06
01715400406,13122,2019-01-03 09:19:04.973294+06
01735825352,13525,2018-11-15 17:39:08.032274+06
01735480668,13402,2018-10-03 21:18:22.506974+06
01775617915,13830,2018-09-06 09:23:30.576974+06
01783546284,13158,2018-12-16 22:37:45.042734+06
01784074131,13817,2018-10-26 01:10:40.285514+06
01799470522,13190,2018-12-15 07:13:06.756194+06
01753650625,10033,2018-11-18 13:55:45.407414+06
01754668675,10286,2018-11-28 12:20:00.124574+06
01759892918,12285,2018-08-31 12:12:15.829874+06
01782557638,12530,2018-10-09 20:26:38.164694+06
01725833123,10168,2019-01-10 07:37:19.635554+06
01768436357,12530,2018-09-30 19:53:08.746934+06
01702498910,10234,2018-08-18 10:39:07.939214+06
01756997496,13402,2018-09-09 05:18:48.956174+06
01735598375,10655,2019-01-31 16:50:32.976734+06
01709417698,12874,2018-10-17 08:13:30.323414+06
01739576835,10567,2018-12-04 04:05:25.869614+06
01785741451,12285,2019-01-30 08:24:06.604694+06
01700994711,11753,2018-11-25 02:51:05.966774+06
01710890333,12187,2018-11-30 17:41:58.705934+06
01718848269,11668,2018-08-16 15:28:50.764034+06
01709088271,11760,2018-10-06 19:37:40.093454+06
01713148178,10182,2018-09-03 17:58:25.333634+06
01705470104,12748,2018-10-03 22:10:07.940954+06
01769153356,11753,2019-01-15 05:19:14.179754+06
01763223063,10168,2018-10-14 13:29:10.023674+06
01751982727,13066,2018-11-08 09:33:49.259294+06
01714425881,11952,2019-01-25 03:11:50.582534+06
01782055188,12950,2018-12-09 14:33:21.475394+06
01763650312,10182,2018-08-22 03:22:52.381694+06
01776993809,13850,2018-10-04 07:33:08.127134+06
01721097476,12514,2018-10-27 22:22:02.787554+06
01720850826,12977,2018-09-07 20:25:08.007554+06
01784464113,12877,2018-12-15 20:03:30.896414+06
01783296608,10168,2018-12-18 02:31:26.972354+06
01721502414,13258,2018-08-18 02:44:18.370094+06
01705774617,11363,2018-10-29 14:24:59.796674+06
01726155002,11760,2018-11-26 03:48:13.221134+06
01733674742,10537,2018-12-09 12:37:39.458774+06
01736974184,10168,2019-01-02 16:38:18.291254+06
01751172661,10182,2018-10-08 20:01:07.790654+06
01749486354,10033,2019-01-20 14:58:34.438574+06
01738142847,10234,2018-12-21 17:49:59.210714+06
01739267721,12790,2019-01-11 20:08:08.515814+06
01771265404,12514,2018-11-12 08:16:29.370134+06
01760087766,12187,2018-10-19 17:20:39.868214+06
01794212701,13190,2018-09-17 23:33:02.963114+06
01781053380,10948,2018-11-04 17:24:40.161194+06
01723955161,11459,2018-08-18 06:19:45.696494+06
01738598268,11668,2018-12-09 08:09:40.567094+06
01756945741,10838,2019-02-02 10:08:58.379054+06
01763871895,10655,2018-11-24 05:19:24.354614+06
01780156263,13525,2018-08-16 18:55:32.895974+06
01735641713,10168,2018-10-19 01:27:56.566934+06
01734018748,10948,2018-09-11 04:20:00.776714+06
01743403969,11598,2019-01-30 14:12:59.524514+06
01727878271,13115,2018-09-11 21:22:01.371134+06
01737494164,10168,2018-12-19 14:55:06.498254+06
01728125648,13122,2018-10-02 12:34:20.176994+06
01790541979,10656,2018-09-05 05:50:52.138274+06
01780217330,12530,2018-08-22 03:34:47.228654+06
01768419405,10636,2019-01-24 23:17:47.790734+06
01729025606,10247,2019-01-29 18:52:55.455374+06
01718466963,11952,2018-10-10 18:11:16.658474+06
01773561100,11696,2018-08-31 15:36:13.793714+06
01779949544,10714,2018-12-22 21:00:11.563874+06
01795249822,11419,2018-10-01 12:09:25.737614+06
01797871829,13817,2018-09-02 02:26:44.355434+06
01753500346,11696,2018-09-30 01:53:29.144174+06
01783236006,12790,2018-12-16 01:20:07.582874+06
01767180241,10182,2018-08-27 13:57:17.561654+06
01782478729,13435,2018-12-05 13:16:23.056274+06
01798825413,12081,2019-01-15 14:15:50.852474+06
01769775853,10537,2018-08-20 07:44:32.963414+06
01777204896,11559,2018-10-19 04:41:08.366414+06
01706340014,12877,2018-10-29 11:49:02.440154+06
01718795758,11696,2018-09-15 20:08:12.099794+06
01776863901,10168,2018-10-31 09:16:51.905954+06
01763891678,13850,2019-02-03 09:48:06.629174+06
01721502414,10168,2018-09-02 08:44:03.996014+06
01710859372,11419,2018-10-08 10:48:57.020354+06
01786768289,11559,2019-01-01 11:12:57.929174+06
01705344691,13402,2018-11-08 12:59:49.112654+06
01762345703,13115,2018-10-10 18:52:12.437714+06
01778337639,10182,2019-01-23 16:44:18.253454+06
01790411124,13066,2018-12-08 19:04:00.252974+06
01750121334,12428,2018-09-05 14:02:46.894334+06
01722120838,11363,2019-01-11 17:13:06.523274+06
01735480668,11770,2018-12-12 08:37:36.566714+06
01716292985,12081,2019-01-15 09:22:07.010714+06
01726314587,10324,2018-09-30 07:59:12.911594+06
01740823603,10656,2019-01-09 07:37:41.504114+06
01797583093,10655,2018-12-02 03:10:21.386054+06
01791261108,11363,2018-09-13 21:05:26.763854+06
01711964141,10033,2018-09-09 16:30:27.641654+06
01761660456,12514,2018-11-22 04:00:32.805674+06
01773070339,10182,2018-09-29 00:56:39.067574+06
01741383097,13066,2018-10-01 03:08:26.304674+06
01782278870,12571,2018-10-01 22:53:11.724854+06
01797116046,13850,2018-12-27 19:07:06.729914+06
01714961340,12871,2019-01-12 09:29:59.441234+06
01776612082,12285,2019-01-16 21:25:37.266194+06
01725599847,12235,2018-10-23 22:08:39.558434+06
01793849737,11760,2018-08-21 23:08:42.260414+06
01738723308,12546,2018-09-24 08:26:06.495674+06
01700686522,10948,2018-11-12 06:19:18.987014+06
01771407519,10948,2019-01-10 07:37:19.635554+06
01799752253,11598,2019-01-08 10:08:27.005234+06
01742745819,12514,2018-09-16 09:16:49.559654+06
01765794624,12634,2018-09-17 21:31:44.463134+06
01782569519,11675,2018-09-30 07:59:12.911594+06
01765084691,10948,2018-09-10 06:09:12.261014+06
01704170434,10234,2018-11-07 13:22:14.624174+06
01733441462,13066,2018-10-15 15:44:52.528334+06
01796369514,13850,2018-10-02 20:42:10.060334+06
01758676792,12977,2018-11-29 06:31:02.630234+06
01791849241,13435,2019-01-21 01:48:08.518094+06
01788591934,11696,2019-01-12 16:59:20.564834+06
01783282914,10274,2018-11-02 19:54:42.447374+06
01771553496,10286,2019-01-08 09:56:46.569614+06
01763539983,12874,2018-11-22 12:29:22.950374+06
01760755131,12950,2018-08-21 02:30:42.243254+06
01744445713,11880,2018-11-05 07:13:01.045514+06
01719730030,12871,2018-11-04 04:58:37.550594+06
01762795560,10714,2019-01-16 03:28:43.526234+06
01705736579,11184,2018-11-06 10:32:30.196814+06
01752580706,12227,2018-11-30 21:21:57.482954+06
01774510603,11559,2018-12-03 04:29:41.726894+06
01796531520,10567,2018-11-28 21:03:49.445954+06
01760286508,13567,2018-10-24 04:27:43.678934+06
01733821648,10168,2019-02-01 10:12:21.122954+06
01733172176,12732,2018-08-17 13:34:13.036394+06
01740727571,10838,2018-11-12 00:42:42.140654+06
01790000588,12874,2018-09-25 20:42:12.066254+06
01782219068,13850,2018-08-21 02:48:40.825214+06
01772115796,11778,2018-10-19 11:13:05.899754+06
01743422747,11952,2018-10-29 09:42:34.128854+06
01740823603,10838,2018-12-21 00:30:45.434294+06
01799483052,11696,2018-12-25 17:58:53.632694+06
01783594339,11364,2018-10-21 19:54:52.763714+06
01733313931,13567,2018-09-10 03:32:31.720694+06
01730753625,11363,2019-01-17 06:53:34.054214+06
01759148942,10168,2018-10-15 18:27:54.090314+06
01705665349,10636,2018-10-08 08:03:16.743554+06
01764322958,12790,2018-09-22 07:42:06.571034+06
01762794539,10286,2018-11-25 04:13:16.259834+06
01762020599,13142,2018-10-18 17:14:31.373294+06
01763478493,12227,2018-11-07 18:51:26.922554+06
01732737790,12227,2018-08-17 22:31:57.211454+06
01741628538,11675,2018-10-21 02:01:50.831714+06
01742993909,12874,2018-09-07 23:02:15.082574+06
01733955116,10033,2019-01-08 05:24:25.185734+06
01740785865,12790,2019-02-04 06:12:09.460754+06
01757767091,13066,2018-08-24 10:16:07.626134+06
01730469254,12877,2018-12-11 02:15:30.786614+06
01778172590,12571,2018-09-25 12:39:39.511214+06
01729220500,12732,2019-01-01 00:00:41.954714+06
01700920453,13258,2019-01-01 14:55:31.952054+06
01751804704,12877,2018-11-12 15:40:34.780214+06
01706953049,11753,2018-08-30 08:16:37.282934+06
01720919307,12428,2018-12-12 14:48:35.989694+06
01732787591,13713,2018-09-17 13:36:50.795054+06
01756972518,11459,2018-10-24 16:19:29.767034+06
01745208926,10513,2018-11-02 20:05:03.858494+06
01737214503,11880,2018-10-11 15:41:30.411194+06
01786700138,10714,2019-01-20 20:20:09.551714+06
01789846770,11184,2018-09-01 10:26:54.683474+06
01795620890,11770,2018-09-18 19:19:28.771454+06
01763002135,11675,2018-12-04 14:51:15.238214+06
01787414352,10838,2018-09-24 05:02:35.109914+06
01780460370,13190,2018-10-03 01:09:35.501534+06
01707968380,11675,2018-10-16 05:24:47.612114+06
01798968325,10838,2018-12-08 12:20:38.513534+06
01798824052,12732,2018-12-03 23:36:34.082594+06
01730275791,13402,2018-10-15 15:32:20.595254+06
01750985419,10948,2018-10-13 14:30:07.235234+06
01729659752,10838,2018-12-26 06:42:56.751614+06
01723396916,10274,2018-12-24 07:45:18.127214+06
01705617615,11880,2018-10-25 05:05:12.166034+06
01785390716,13542,2018-12-25 13:13:04.552454+06
01744160549,11668,2018-10-20 07:46:56.880254+06
01741818240,13109,2018-12-05 05:46:57.544274+06
01728744894,11675,2018-08-14 08:13:15.452174+06
01761528225,11816,2018-09-30 17:45:36.691874+06
01721215204,12530,2018-11-29 13:22:51.712814+06
01789465100,13705,2018-09-06 01:50:31.759934+06
01702421071,12227,2018-09-29 04:27:05.193494+06
01712201445,10168,2018-12-15 05:01:44.254514+06
01736389230,12285,2019-01-13 21:27:32.226074+06
01718291360,11386,2018-10-22 23:32:16.637054+06
01774909186,11559,2018-09-05 01:08:18.004514+06
01756159979,10247,2018-11-20 13:57:46.895714+06
01742617747,10655,2018-10-26 18:34:31.711574+06
01705746038,13109,2019-01-18 21:20:10.947434+06
01757819360,12081,2019-01-16 13:46:43.107734+06
01762057209,10234,2019-01-11 05:50:55.056614+06
01769604459,11770,2018-11-23 23:10:34.968314+06
01701521730,10714,2018-11-09 02:18:07.515494+06
01726559369,10033,2019-02-02 07:19:25.403294+06
01794218501,12285,2018-12-22 12:03:28.105334+06
01768363652,11559,2018-11-03 03:33:45.288854+06
01710945653,10380,2018-11-22 16:32:05.092214+06
01738558198,13486,2019-01-11 04:04:55.033274+06
01728782646,13817,2018-09-07 16:55:10.393454+06
01723441834,10513,2018-09-29 14:33:57.174614+06
01736837102,10567,2018-08-24 21:31:59.693474+06
01750193082,11559,2018-08-30 08:23:36.744674+06
01739267721,13122,2018-09-17 09:39:03.589514+06
01700518792,11202,2018-12-19 16:58:03.836594+06
01789961627,10537,2018-10-09 06:20:00.100994+06
01722496059,12428,2018-10-02 01:41:31.390034+06
01712209338,13435,2018-12-20 10:10:20.236934+06
01764161070,13435,2019-01-30 04:45:20.464694+06
01744194700,10274,2019-01-27 19:32:25.876454+06
01747495361,11559,2018-12-27 09:48:32.266034+06
01746139546,11364,2018-08-20 08:15:46.488554+06
01725088859,11202,2018-11-06 02:29:18.766994+06
01734380021,13486,2018-10-13 05:48:30.572234+06
01773432949,10033,2019-01-14 17:38:12.068654+06
01741652131,11363,2018-12-09 11:10:32.208914+06
01793646927,11753,2019-01-12 09:19:00.089354+06
01774064733,13402,2019-02-01 23:17:31.484174+06
01775522623,13705,2018-11-15 21:50:28.959494+06
01704445672,11770,2018-12-30 20:07:14.610494+06
01739593602,13567,2018-09-05 17:21:00.915434+06
01733680894,10790,2018-11-24 09:36:41.528474+06
01713604534,13066,2019-01-06 08:30:16.372754+06
01708835381,12285,2019-01-24 15:02:32.026874+06
01738165181,11598,2019-01-22 11:30:26.124254+06
01770186332,13402,2018-08-26 12:46:24.694274+06
01746715000,13109,2018-09-28 09:47:24.206054+06
01781136179,12530,2018-12-25 21:31:37.594874+06
01795182018,12530,2018-12-04 08:26:04.406414+06
01760245998,12546,2018-10-10 02:26:40.922474+06
01717093404,10790,2018-12-11 18:55:47.168534+06
01744568609,13142,2018-09-24 03:53:28.650794+06
01749890119,10656,2018-12-18 03:22:01.254134+06
01722864272,13109,2018-10-14 15:20:52.403774+06
01786565080,12514,2018-10-20 19:40:54.909794+06
01758441344,10838,2018-11-21 21:34:59.509334+06
01764713079,11202,2018-11-19 00:24:45.282374+06
01760245998,11419,2018-11-21 03:05:00.095054+06
01728476241,10790,2018-09-28 23:03:53.262494+06
01792926414,11598,2018-10-19 11:50:02.136434+06
01706790891,12877,2018-12-28 01:25:12.690254+06
01776172059,13115,2018-08-20 22:31:39.460394+06
01798418166,10948,2018-10-30 04:53:51.706994+06
01797710624,12732,2018-09-20 19:58:42.660254+06
01749009670,13713,2018-09-26 22:16:56.119574+06
01739390454,10513,2018-09-21 00:24:14.518214+06
01737952304,10656,2018-11-11 04:39:03.613814+06
01714582413,12514,2018-08-24 06:54:22.067234+06
01711447085,13158,2019-01-14 20:32:33.549674+06
01740405260,11668,2018-10-25 01:25:02.062694+06
01726996015,13115,2018-09-01 22:05:21.504974+06
01751105374,13817,2018-08-29 10:54:59.397074+06
01786890590,12187,2018-10-02 18:16:25.895414+06
01740691801,13122,2018-11-27 16:38:28.043294+06
01795880349,11760,2018-11-27 04:03:39.101174+06
01740073100,11419,2018-12-20 10:51:26.466254+06
01745990232,11459,2018-11-04 01:10:38.769014+06
01799106864,12227,2018-11-16 22:54:20.771774+06
01738880415,12032,2018-11-16 23:08:32.050274+06
01752688131,11202,2018-11-07 20:01:11.677214+06
01774965990,10537,2019-01-14 11:23:43.939454+06
01785318136,13850,2018-10-24 10:26:30.012314+06
01776991724,11418,2018-09-29 11:43:13.727414+06
01732372398,12748,2018-10-16 22:45:38.553974+06
01771015394,10655,2018-10-10 01:08:25.768814+06
01766059405,13830,2018-12-16 12:18:39.342014+06
01740757857,11386,2019-01-03 16:15:51.990434+06
01789025447,10790,2018-10-20 08:20:05.154314+06
01756389954,13258,2018-10-10 13:36:25.018334+06
01740027914,13817,2018-09-21 02:53:00.796874+06
01782265075,12634,2018-09-02 16:10:18.218954+06
01708577313,12571,2019-02-03 12:08:53.287214+06
01775010556,11386,2018-11-04 04:50:20.005934+06
01768644818,10247,2018-12-22 22:01:26.071274+06
01787382490,12871,2018-09-27 07:28:13.704914+06
01725792916,13402,2018-08-11 01:28:27.200954+06
01740178595,10790,2018-12-05 21:20:39.033914+06
01739170251,10714,2018-10-06 02:37:54.583454+06
01752393052,11459,2018-10-03 09:51:33.970094+06
01720935910,12790,2018-08-10 21:43:42.055094+06
01735633754,11753,2018-09-22 16:35:06.245474+06
01736113025,11418,2018-11-08 04:40:39.541934+06
01733195215,11668,2018-12-18 14:02:17.622554+06
01777397464,11952,2018-10-02 19:05:31.774514+06
01717552268,13486,2018-10-16 23:09:01.959794+06
01786460083,10227,2019-01-14 00:22:39.179414+06
01724509995,11184,2019-01-11 12:14:49.637714+06
01798302876,13258,2019-01-31 08:59:40.958654+06
01718780335,13190,2018-12-05 19:45:04.904594+06
01733953224,13705,2018-11-14 04:16:51.373874+06
01752007557,12748,2018-09-28 22:31:46.103294+06
01766455940,10838,2018-10-15 13:00:56.289554+06
01712849200,10234,2018-10-20 21:18:00.548774+06
01787366816,12874,2018-08-13 19:25:58.009574+06
01713913552,12285,2018-09-18 06:33:33.474554+06
01726290094,11364,2018-08-17 01:21:34.827074+06
01790936361,11778,2018-11-10 10:03:13.927454+06
01708365477,10286,2018-09-04 21:24:41.114114+06
01718531312,10286,2018-10-29 13:57:24.551594+06
01795984390,13974,2018-10-02 14:38:26.205314+06
01748175216,10286,2018-12-24 23:15:28.470194+06
01779949544,11418,2018-11-25 16:29:15.585854+06
01708089573,10168,2018-12-20 23:26:41.059274+06
01784766239,10567,2018-08-09 13:28:36.637814+06
01796182620,11418,2018-12-21 10:27:32.392754+06
01727222818,12032,2019-01-22 09:01:28.540874+06
01758926977,12032,2018-10-21 04:53:27.695534+06
01711576891,10033,2018-08-18 21:48:39.694814+06
01702000804,10513,2019-01-26 13:15:22.861394+06
01731257246,12871,2018-09-11 16:40:17.887574+06
01790085107,10655,2018-09-16 15:47:09.340754+06
01782593833,10247,2018-08-31 10:37:26.629634+06
01705243180,10948,2018-12-01 03:03:55.952234+06
01780640344,13713,2018-08-26 17:26:28.636934+06
01750519232,13850,2019-01-23 09:50:00.450014+06
01750195697,12748,2018-09-04 03:42:06.473834+06
01727373700,10948,2018-08-26 00:57:12.534074+06
01766402500,10324,2018-12-02 16:12:25.846154+06
01768428267,11668,2018-12-29 06:35:13.301114+06
01730238688,13435,2018-09-09 21:27:34.330634+06
01785120728,10234,2019-01-27 09:41:23.519714+06
01700118494,10948,2018-11-20 06:10:16.348934+06
01757812998,11760,2019-01-01 17:02:12.190874+06
01797180186,10948,2018-10-13 10:35:27.335714+06
01717294022,11559,2018-10-07 00:58:14.837654+06
01704125867,11418,2018-08-22 00:26:18.307634+06
01740027914,11418,2019-01-25 13:17:24.111374+06
01716826329,11880,2018-08-19 08:27:15.523154+06
01748917829,10714,2018-11-22 22:05:01.877054+06
01778995795,12871,2018-08-17 19:17:01.620194+06
01779884175,11559,2018-12-07 23:52:49.540214+06
01727823752,13066,2019-01-12 01:05:32.013374+06
01732017242,13402,2019-01-22 16:13:31.115954+06
01714555906,13158,2018-11-13 13:33:09.346454+06
01719414540,11778,2019-01-29 06:05:48.694694+06
01761806687,10655,2018-10-10 19:42:56.141054+06
01755524963,11363,2018-09-22 19:38:44.314754+06
01701811374,10567,2018-09-06 05:32:09.817034+06
01735597763,12428,2018-08-10 20:06:56.143214+06
01749386211,11559,2018-10-11 04:59:40.462034+06
01737683056,12634,2018-11-24 19:41:10.864634+06
01735523654,10234,2018-08-09 21:05:32.578394+06
01732074969,13850,2018-11-13 22:43:26.888474+06
01744571578,10168,2018-09-27 11:35:24.103634+06
01725331931,13190,2018-10-09 17:18:41.506334+06
01771553496,12187,2019-01-09 07:33:24.479594+06
01722827903,11668,2019-01-14 08:23:19.809914+06
01758003019,13115,2018-09-12 15:03:59.953634+06
01735849253,11559,2019-02-01 22:27:07.080614+06
01704788688,12748,2018-12-13 14:20:08.039714+06
01715554278,11778,2018-09-20 13:14:10.217354+06
01756565187,11559,2018-11-22 03:07:12.045674+06
01724551717,10286,2018-09-26 19:06:00.657314+06
01753354609,12571,2019-01-02 05:34:57.954314+06
01765272215,13713,2018-11-06 12:50:06.485234+06
01726649968,13486,2018-12-29 08:30:07.564274+06
01789653037,10227,2018-10-27 11:00:58.736474+06
01791040897,12187,2018-11-05 16:24:12.228794+06
01716196838,10948,2018-10-27 09:06:34.983674+06
01702644038,11202,2018-10-27 18:36:39.621194+06
01798859916,10380,2018-11-26 09:57:01.202534+06
01725718667,10714,2018-08-25 05:11:07.539134+06
01731381128,12032,2018-08-27 23:52:19.518914+06
