2018-12-20 20:03:41.820614+06,01704265753,01768984149,0,incoming
2018-09-11 09:02:57.541514+06,01782382254,01771013988,2.43,outgoing
2018-09-10 22:47:28.643414+06,01770855848,01784054732,0,incoming
2019-01-03 16:02:44.484674+06,01743714949,01729181555,1.11,outgoing
2018-09-24 11:06:26.416934+06,01731063951,01787015436,0,incoming
2019-02-05 08:45:45.956114+06,01771888935,01794710500,0,incoming
2018-09-09 20:20:06.463634+06,01710871774,01727672393,0,incoming
2018-09-19 10:27:54.322514+06,01718531312,01705425838,1.16,outgoing
2018-08-16 15:28:50.764034+06,01718887576,01723590367,0,incoming
2018-08-21 18:48:32.155514+06,01783422934,01781241933,0,incoming
2018-12-07 06:46:45.376814+06,01787337974,01750051086,2.12,outgoing
2019-01-27 13:18:50.418134+06,01777803788,01780695134,0,incoming
2018-12-01 00:22:14.870234+06,01753504368,01728859540,0,incoming
2018-09-12 15:06:41.956334+06,01733825990,01768809306,0,incoming
2019-01-08 04:04:15.420674+06,01785806533,01799571274,0,incoming
2018-09-16 19:53:08.551094+06,01773726087,01774948065,2.34,outgoing
2018-09-25 21:43:13.349954+06,01748144226,01710963901,0,incoming
2018-08-18 01:34:05.357414+06,01703584561,01749397409,2.21,outgoing
2018-09-12 00:55:13.033694+06,01785517663,01733588788,2.97,outgoing
2018-12-12 14:08:05.883314+06,01798236041,01755363149,3.6,outgoing
2019-01-10 23:28:47.482814+06,01718378188,01788050499,3.38,outgoing
2018-10-05 10:06:44.615114+06,01778162140,01741074418,0,incoming
2018-11-12 08:53:18.169214+06,01751151808,01762428730,0,incoming
2019-02-01 15:50:56.954714+06,01759259153,01726965507,2.65,outgoing
2018-11-28 17:28:25.921694+06,01703986749,01770209292,0,incoming
2018-12-26 10:16:07.031054+06,01733944129,01783133969,0,incoming
2018-11-02 06:51:19.614734+06,01734677821,01723193752,0,incoming
2018-12-01 21:06:00.488474+06,01774211197,01751788693,0,incoming
2018-10-08 05:22:40.911734+06,01727620321,01715869094,0,incoming
2019-01-29 04:54:52.983314+06,01729886168,01740372464,0,incoming
2018-09-07 10:23:09.717134+06,01729476389,01740324064,0,incoming
2018-09-26 04:54:54.626534+06,01742324991,01777417998,2.39,outgoing
2018-09-20 23:52:49.253834+06,01763754181,01717584531,0,incoming
2018-11-11 03:32:27.490694+06,01713102225,01732556410,0,incoming
2018-08-16 12:30:45.347174+06,01782077051,01749194890,2.72,outgoing
2019-01-24 08:11:54.936554+06,01783503281,01763220658,2.04,outgoing
2018-08-12 12:08:25.401614+06,01767120201,01735845105,0,incoming
2018-12-26 04:07:49.060334+06,01718027652,01701260352,0,incoming
2018-11-08 11:25:17.619014+06,01749314550,01714111650,0,incoming
2018-08-12 17:05:44.264354+06,01764434203,01798968325,0,incoming
2018-10-13 21:52:19.533134+06,01788278354,01771253861,0,incoming
2018-10-29 22:02:21.286994+06,01701854140,01796766118,3.0,outgoing
2018-08-18 22:52:30.331874+06,01703410264,01797715429,1.2,outgoing
2018-11-13 15:05:40.493174+06,01722233677,01786897787,0,incoming
2018-08-23 03:51:42.583274+06,01706276353,01764041806,3.76,outgoing
2018-08-31 04:12:38.805614+06,01717485772,01752710411,0,incoming
2019-02-01 12:25:12.678914+06,01765110622,01797828368,1.54,outgoing
2018-11-06 17:35:08.630294+06,01745912512,01797553954,1.02,outgoing
2018-11-25 17:35:24.355994+06,01792855141,01705277998,2.26,outgoing
2018-11-05 03:10:26.102054+06,01783296608,01720469956,2.97,outgoing
2018-09-09 22:33:42.854714+06,01735231517,01709422888,3.57,outgoing
2018-11-06 17:22:54.258914+06,01774971646,01773489174,0,incoming
2018-08-25 00:47:04.750034+06,01777728544,01755524963,0,incoming
2018-11-29 20:52:26.682914+06,01729886168,01733234686,0,incoming
2018-08-17 03:05:44.671334+06,01713292648,01723600937,1.44,outgoing
2018-09-13 08:34:12.980594+06,01735540969,01768053813,0,incoming
2018-09-05 14:39:24.931934+06,01779168006,01722074176,3.35,outgoing
2018-11-10 17:26:12.668054+06,01757958347,01717507503,0,incoming
2019-02-02 19:04:54.156314+06,01755408960,01721648576,1.18,outgoing
2019-01-17 07:28:20.435114+06,01793998700,01795765938,0,incoming
2018-11-03 08:34:44.285654+06,01706987791,01732890432,0,incoming
2018-10-04 14:16:47.377694+06,01702696649,01780480889,3.76,outgoing
2018-09-14 00:34:29.976374+06,01743204639,01735319651,0,incoming
2018-09-07 04:58:35.727374+06,01779157922,01736913601,3.89,outgoing
2018-09-23 06:52:29.821574+06,01720187138,01771563302,2.3,outgoing
2018-08-13 18:09:42.999974+06,01723316689,01764883745,3.91,outgoing
2018-12-21 09:09:23.988554+06,01741865701,01726055665,2.95,outgoing
2018-10-09 10:16:03.927674+06,01706165349,01760259156,0,incoming
2018-08-19 19:34:21.990494+06,01772381014,01713969962,0,incoming
2018-12-24 23:15:28.470194+06,01732437048,01797841065,0,incoming
2018-11-01 22:12:07.841654+06,01766869384,01790589581,3.01,outgoing
2018-10-09 16:02:14.047934+06,01794033973,01747670843,2.97,outgoing
2018-08-28 18:15:08.260694+06,01720195277,01719567432,1.79,outgoing
2019-01-25 13:03:57.023414+06,01779839168,01784009240,0,incoming
2018-11-06 10:36:06.101594+06,01761418198,01777297003,3.91,outgoing
2018-11-04 13:24:55.700774+06,01772270921,01712672409,0,incoming
2019-01-31 13:12:05.970014+06,01735722849,01745837407,3.05,outgoing
2018-12-13 07:04:11.650394+06,01716028810,01785015513,3.33,outgoing
2019-01-20 22:33:19.292354+06,01703280547,01708196515,0,incoming
2018-12-01 22:52:30.471914+06,01795310343,01785501175,0,incoming
2018-08-10 09:31:02.585594+06,01702877854,01713243340,1.52,outgoing
2019-01-12 06:22:52.180454+06,01755831744,01768143180,0,incoming
2018-11-24 22:37:00.045794+06,01734243685,01723366137,0,incoming
2019-01-21 19:54:18.875474+06,01721060596,01730087649,0,incoming
2018-10-07 20:15:10.535894+06,01741295329,01770365317,0,incoming
2018-10-21 19:03:35.052074+06,01737480764,01788642581,2.18,outgoing
2018-08-14 06:02:59.163854+06,01766169619,01721205008,3.14,outgoing
2018-09-10 21:34:23.380634+06,01705662813,01765615608,2.16,outgoing
2019-01-03 06:57:41.323634+06,01714640118,01738404942,3.92,outgoing
2018-11-09 01:18:55.853414+06,01704190201,01744048037,0,incoming
2018-10-25 10:27:29.369474+06,01725599847,01796261317,2.91,outgoing
2018-10-07 20:49:32.431754+06,01767223790,01795880349,0,incoming
2018-10-19 10:34:04.326554+06,01758527297,01764256618,0,incoming
2018-08-10 14:20:35.819114+06,01762091581,01797368831,0,incoming
2018-11-27 17:11:30.212294+06,01779463505,01754100897,0,incoming
2018-10-06 06:38:57.104834+06,01758621194,01748144226,0,incoming
2018-08-27 01:06:15.031574+06,01787743164,01716815511,0,incoming
2018-09-25 02:49:01.328114+06,01783844404,01747476342,3.92,outgoing
2018-11-30 00:10:26.365034+06,01725353121,01757839477,1.22,outgoing
2018-12-04 11:50:20.352074+06,01711451404,01769307742,3.12,outgoing
2019-01-24 04:48:50.650154+06,01798192242,01717302870,0,incoming
2018-09-24 10:58:59.920814+06,01703160001,01799253356,0,incoming
2018-11-05 09:09:52.012934+06,01773658254,01768515759,2.95,outgoing
2019-01-03 12:00:25.647434+06,01709951156,01784389194,0,incoming
2018-12-15 03:05:40.193294+06,01713737009,01782557638,0,incoming
2018-09-13 22:59:18.651974+06,01725078077,01728508823,0,incoming
2018-10-17 00:35:13.989794+06,01758527297,01794807622,2.77,outgoing
2018-09-23 16:29:52.257614+06,01711947886,01729412495,1.3,outgoing
2018-09-27 14:19:17.822054+06,01782903065,01741930682,1.01,outgoing
2018-09-13 08:32:08.860514+06,01797486947,01723509056,0,incoming
2018-09-02 10:15:51.459254+06,01753746676,01791833724,3.11,outgoing
2018-12-26 23:14:28.431374+06,01743331479,01711514502,0,incoming
2018-10-10 07:11:56.544854+06,01773308315,01726473517,2.04,outgoing
2018-10-19 23:53:36.604634+06,01799721366,01765637971,1.88,outgoing
2019-01-20 04:42:20.415914+06,01753487717,01735993090,2.01,outgoing
2018-10-25 16:27:33.575894+06,01726404784,01783959982,1.19,outgoing
2018-11-30 17:42:58.090094+06,01709529899,01706480408,2.09,outgoing
2019-01-09 19:19:55.745174+06,01770037068,01716144098,0,incoming
2018-08-29 17:39:33.751754+06,01732453434,01759419482,0,incoming
2018-11-07 15:36:21.655934+06,01781423184,01748913328,1.44,outgoing
2018-11-04 05:20:54.250574+06,01765436548,01793590961,0,incoming
2018-11-12 19:25:30.289394+06,01741946883,01787575650,0,incoming
2018-11-27 15:17:29.887394+06,01721655650,01782106090,1.01,outgoing
2018-12-06 11:24:15.186734+06,01735815941,01718604998,0,incoming
2019-01-11 13:56:35.649374+06,01716083878,01779898961,3.01,outgoing
2018-09-04 18:29:03.092774+06,01772581202,01734469397,3.07,outgoing
2019-01-14 00:45:32.509394+06,01798402770,01719951507,0,incoming
2018-09-03 05:19:56.829674+06,01793973072,01709292649,3.25,outgoing
2018-11-30 04:25:36.558434+06,01773009113,01764339061,0,incoming
2018-12-15 07:13:06.756194+06,01735214770,01700590483,1.35,outgoing
2018-10-27 00:11:39.633314+06,01711344582,01754719752,0,incoming
2018-12-02 09:20:34.779254+06,01710513738,01703986749,2.57,outgoing
2018-09-23 03:10:33.623354+06,01775593503,01728945621,0,incoming
2018-09-24 02:54:26.207774+06,01707867921,01728617821,0,incoming
2019-01-01 05:20:38.685974+06,01709147763,01729699908,0,incoming
2018-09-07 18:49:30.402074+06,01795124262,01779015363,0,incoming
2018-09-26 19:06:00.657314+06,01773629361,01710500242,1.58,outgoing
2019-01-27 09:04:15.254174+06,01768935416,01784709825,2.6,outgoing
2018-09-26 17:39:33.846614+06,01720044678,01708093618,3.98,outgoing
2018-08-30 13:14:07.015874+06,01761947863,01733157671,0,incoming
2018-10-31 05:41:41.105714+06,01750197222,01788662758,2.45,outgoing
2018-10-28 11:59:51.426554+06,01762451792,01732169469,2.97,outgoing
2018-12-28 17:50:50.368154+06,01786573882,01732222767,0,incoming
2018-10-14 21:55:24.386294+06,01749628621,01712752100,0,incoming
2018-08-30 13:28:30.678014+06,01714485329,01787509515,0,incoming
2018-11-16 12:27:49.588874+06,01733460713,01777905111,2.0,outgoing
2018-10-31 18:07:33.497894+06,01765143014,01771011535,0,incoming
2018-09-15 11:42:22.866794+06,01781903866,01726912893,3.68,outgoing
2018-10-13 07:24:09.568214+06,01767319287,01736556687,1.4,outgoing
2018-09-13 10:06:02.609054+06,01744019095,01764573086,1.34,outgoing
2018-10-05 10:13:37.160894+06,01705895240,01729041785,0,incoming
2018-10-01 12:06:58.044914+06,01732783369,01746851645,0,incoming
2018-09-09 07:20:19.774814+06,01784093580,01791159531,0,incoming
2018-12-06 16:35:53.272274+06,01790533652,01758153159,0,incoming
2019-01-13 00:07:55.527374+06,01776596116,01786183276,0,incoming
2018-12-23 15:43:17.296094+06,01704436920,01701325454,1.31,outgoing
2018-12-17 02:59:16.655774+06,01787743164,01737070446,1.21,outgoing
2018-10-17 00:21:00.792134+06,01752543752,01721820335,2.67,outgoing
2018-12-26 23:11:34.580714+06,01765970248,01783762110,0,incoming
2018-12-05 18:34:25.878674+06,01761541355,01706328790,3.5,outgoing
2018-11-29 07:37:21.915794+06,01719022298,01771936277,3.99,outgoing
2018-11-06 13:41:19.902434+06,01752896150,01709341677,1.0,outgoing
2018-09-17 18:41:44.279474+06,01799106723,01749211016,0,incoming
2018-08-29 20:47:42.974834+06,01780624266,01764627054,0,incoming
2018-09-25 14:37:58.765394+06,01748701206,01729463497,3.29,outgoing
2019-01-21 12:25:55.144514+06,01752475114,01770694451,0,incoming
2018-11-04 09:48:23.356034+06,01758503871,01713285325,0,incoming
2018-09-12 17:44:44.678534+06,01761656044,01717170965,1.77,outgoing
2018-09-11 22:05:01.538114+06,01711901403,01784960294,1.27,outgoing
2018-12-31 23:47:58.456274+06,01723590367,01746380438,3.26,outgoing
2018-09-27 15:04:32.711474+06,01749457415,01751698075,3.94,outgoing
2018-08-18 20:40:36.298694+06,01761306404,01785797105,2.17,outgoing
2018-12-29 20:03:26.913734+06,01746349894,01713979480,2.61,outgoing
2019-02-01 19:15:54.766214+06,01799182014,01703477152,3.01,outgoing
2018-10-03 10:28:20.517014+06,01700982211,01748006700,3.72,outgoing
2018-12-22 22:44:00.797414+06,01764276123,01712554939,3.3,outgoing
2018-12-10 15:58:12.419174+06,01766118618,01761162203,0,incoming
2018-10-23 12:40:39.091394+06,01741383097,01722283340,0,incoming
2018-11-06 03:10:31.600874+06,01713607883,01792694926,0,incoming
2018-11-30 16:08:29.782814+06,01745912512,01703368308,0,incoming
2018-09-04 11:06:57.616874+06,01755264769,01770173137,0,incoming
2018-10-14 22:06:12.629114+06,01790853319,01748125164,0,incoming
2019-01-31 21:51:49.310774+06,01727373722,01773726087,0,incoming
2018-12-30 11:24:08.545274+06,01762126482,01785028973,2.7,outgoing
2019-01-27 20:11:29.752754+06,01790988497,01745024442,0,incoming
2018-11-10 16:12:09.715634+06,01769439488,01702492173,1.81,outgoing
2018-12-16 21:45:02.679614+06,01718163186,01747531200,2.23,outgoing
2018-12-03 21:38:07.057814+06,01776401755,01718531312,0,incoming
2019-01-18 23:14:13.951994+06,01728150495,01798015976,3.81,outgoing
2018-10-08 23:21:35.744714+06,01713838320,01777215022,3.76,outgoing
2018-12-22 14:05:01.791914+06,01779721518,01753391619,3.41,outgoing
2018-11-05 04:13:10.779374+06,01732453434,01720389298,3.71,outgoing
2018-11-27 15:27:28.276334+06,01796441538,01703797106,0,incoming
2018-11-09 02:00:38.850074+06,01768003203,01794217834,0,incoming
2018-08-20 11:22:59.781854+06,01775916877,01785786659,1.65,outgoing
2019-01-13 23:47:27.893354+06,01725168086,01731586296,3.26,outgoing
2018-08-25 11:31:55.603514+06,01735329165,01794170273,0,incoming
2018-12-20 04:10:47.301554+06,01706863476,01721800850,0,incoming
2018-12-31 14:25:47.370674+06,01793626761,01739080451,0,incoming
2019-01-18 01:59:40.568414+06,01755513199,01732879150,3.07,outgoing
2019-01-18 20:09:54.270314+06,01785896363,01707346809,0,incoming
2018-12-25 11:55:12.558494+06,01750190060,01719612447,0,incoming
2018-10-18 15:21:07.743374+06,01738764892,01711231780,0,incoming
2018-12-25 13:48:21.726314+06,01707057650,01720199261,0,incoming
2018-12-07 13:53:11.642414+06,01710620765,01776318712,2.94,outgoing
2018-11-05 09:47:16.203434+06,01757287448,01717453721,2.95,outgoing
2018-09-24 00:13:29.794214+06,01761147036,01787577642,0,incoming
2018-12-14 07:26:34.254734+06,01745853772,01701174365,0,incoming
2018-12-12 21:43:39.606014+06,01717910051,01775800814,2.06,outgoing
2018-10-05 20:54:17.507474+06,01752904581,01756913025,0,incoming
2018-08-14 11:07:49.903454+06,01795124262,01766357945,2.04,outgoing
2018-10-10 07:42:55.571534+06,01793314343,01761790351,2.32,outgoing
2018-11-17 10:10:12.078614+06,01791682890,01716121836,0,incoming
2019-01-22 03:21:50.225354+06,01731766863,01717267068,0,incoming
2018-12-31 02:54:48.710654+06,01719169565,01750088456,0,incoming
2018-11-10 20:54:09.377774+06,01710120757,01761097874,0,incoming
2018-11-17 19:57:23.511014+06,01771026848,01775742818,1.83,outgoing
2019-01-05 17:42:35.382194+06,01762706154,01741923644,0,incoming
2018-10-19 16:14:23.110034+06,01727153663,01705230543,3.44,outgoing
2018-11-14 23:06:12.493394+06,01712172703,01760322340,0,incoming
2018-11-08 15:17:53.304314+06,01736735658,01743192960,3.34,outgoing
2018-12-29 10:18:01.648574+06,01761092037,01700605551,0,incoming
2019-01-09 01:39:45.379214+06,01755223828,01787419402,3.75,outgoing
2018-09-10 14:04:19.435394+06,01776738871,01751923039,3.93,outgoing
2019-01-05 22:20:54.149774+06,01730319650,01723906514,0,incoming
2018-12-07 17:47:13.318754+06,01784428376,01712045325,0,incoming
2019-01-21 08:11:08.480354+06,01707228085,01720301704,2.63,outgoing
2018-09-02 17:25:15.754034+06,01784069641,01760908378,0,incoming
2018-09-08 07:16:18.274934+06,01761778876,01738578780,2.33,outgoing
2018-09-17 14:07:59.750534+06,01767046543,01743255771,3.14,outgoing
2018-12-10 17:41:37.413734+06,01723310160,01763664289,3.35,outgoing
2019-01-06 09:00:17.528894+06,01734567455,01776921017,0,incoming
2019-01-30 17:33:19.135754+06,01749211016,01705743422,0,incoming
2018-09-16 17:09:56.647574+06,01777249911,01791979045,1.48,outgoing
2019-01-13 22:56:57.725114+06,01753659384,01743205976,0,incoming
2018-08-17 01:10:49.191554+06,01791775382,01721777238,0,incoming
2018-10-21 18:40:43.235714+06,01792361708,01738914713,0,incoming
2018-11-06 22:14:41.142794+06,01793626761,01799991488,0,incoming
2018-09-24 06:54:59.833754+06,01744019095,01744005311,0,incoming
2018-10-21 17:49:08.947154+06,01762057209,01769011289,1.63,outgoing
2019-01-04 09:51:12.286754+06,01719156469,01705800136,0,incoming
2018-09-13 15:29:03.220934+06,01718485538,01789753044,3.9,outgoing
2018-11-10 13:21:19.707254+06,01785108373,01788287917,0,incoming
2018-11-27 08:11:59.377694+06,01784070227,01704102729,1.65,outgoing
2018-10-18 14:31:29.116154+06,01768949698,01797167415,3.65,outgoing
2019-01-15 01:37:39.678554+06,01707146853,01797678424,1.96,outgoing
2018-12-09 23:08:39.296894+06,01718604934,01711074903,0,incoming
2018-09-30 13:56:14.656694+06,01785955342,01735804485,3.95,outgoing
2018-09-04 01:52:01.027514+06,01770623299,01730604816,1.15,outgoing
2018-09-18 07:13:18.977474+06,01723509135,01786341351,2.62,outgoing
2018-08-22 07:00:25.544474+06,01779330507,01705582712,1.07,outgoing
2018-12-14 17:12:15.843374+06,01750195697,01764454360,0,incoming
2018-12-16 17:33:56.641814+06,01790369830,01782382254,1.88,outgoing
2018-11-10 22:22:20.038214+06,01726527575,01789515383,0,incoming
2018-11-23 05:01:54.014114+06,01711699752,01793265333,0,incoming
2018-10-27 13:31:53.205014+06,01749807123,01720380123,2.76,outgoing
2018-11-11 13:37:25.896134+06,01713703659,01721586645,1.51,outgoing
2018-09-01 00:56:12.481754+06,01787344059,01752615208,0,incoming
2018-10-19 15:17:13.583714+06,01717396614,01758626515,3.95,outgoing
2018-11-24 17:21:35.351774+06,01799186467,01799355336,0,incoming
2018-11-25 03:59:15.265094+06,01779015363,01772826860,3.45,outgoing
2018-10-11 07:12:21.075434+06,01727697305,01752007260,0,incoming
2018-12-25 12:14:44.836934+06,01743194654,01741332037,1.12,outgoing
2018-12-05 23:22:16.790294+06,01763188839,01721567551,0,incoming
2018-11-02 18:28:19.605134+06,01782593833,01767635654,2.64,outgoing
2019-01-22 01:50:38.530274+06,01792855141,01794807622,1.95,outgoing
2018-10-19 15:16:00.852734+06,01755047093,01708906194,3.71,outgoing
2018-10-24 04:31:04.614374+06,01773956251,01744860303,1.78,outgoing
2018-12-14 21:20:07.854314+06,01710632322,01705468964,0,incoming
2018-09-01 12:56:32.061434+06,01795691306,01759153794,0,incoming
2018-11-26 03:35:57.271154+06,01712192630,01774914429,3.45,outgoing
2019-01-05 05:44:33.131894+06,01758673982,01728838484,3.6,outgoing
2018-09-20 14:06:38.147174+06,01717552268,01714027901,2.6,outgoing
2018-09-04 06:57:21.553334+06,01725950704,01742979899,0,incoming
2018-11-11 02:12:19.912634+06,01783687726,01706191047,0,incoming
2018-10-06 18:27:18.035414+06,01705790938,01723175813,0,incoming
2019-02-03 17:23:47.687954+06,01763527852,01741991013,0,incoming
2019-01-30 09:24:46.300274+06,01763842876,01792538695,0,incoming
2018-09-15 13:54:35.098874+06,01750292780,01773061397,0,incoming
2019-01-26 14:11:03.825734+06,01756389922,01716682031,3.09,outgoing
2018-11-04 13:47:55.512374+06,01789939001,01755740429,0,incoming
2018-08-22 15:30:32.301854+06,01782271533,01776543334,0,incoming
2018-12-25 07:54:42.531794+06,01798704211,01703653872,0,incoming
2018-12-16 17:19:38.403974+06,01713874727,01790781382,0,incoming
2018-12-22 23:20:29.116274+06,01767993123,01722012956,0,incoming
2019-01-31 13:23:35.071934+06,01744374558,01784803167,3.36,outgoing
2018-12-16 14:37:14.000474+06,01790617464,01713807450,0,incoming
2018-09-04 05:21:22.656374+06,01712288037,01770386044,0,incoming
2018-09-13 08:27:54.580634+06,01751937544,01774157466,3.52,outgoing
2018-09-12 11:07:33.372794+06,01772923773,01795765938,3.97,outgoing
2018-09-17 09:17:07.152494+06,01723276946,01720407446,1.47,outgoing
2019-01-20 22:45:35.257094+06,01720432335,01700810110,3.54,outgoing
2018-08-17 05:38:14.878814+06,01701744849,01705329709,3.0,outgoing
2018-11-12 13:00:09.311714+06,01703564097,01728836752,0,incoming
2018-08-31 22:07:29.287334+06,01739171782,01775162186,0,incoming
2018-08-23 00:28:43.554494+06,01791633864,01761732295,2.2,outgoing
2018-09-20 14:36:29.070494+06,01787195783,01781687471,1.07,outgoing
2018-12-22 17:44:13.836434+06,01762047720,01765803632,2.28,outgoing
2019-01-01 20:24:26.572814+06,01720199261,01774083922,3.85,outgoing
2018-08-28 17:22:50.715974+06,01786264970,01745846633,0,incoming
2019-01-28 17:25:13.166714+06,01736507700,01715675320,2.43,outgoing
2018-09-27 01:32:48.973154+06,01735347834,01741647543,0,incoming
2019-01-02 04:19:38.150174+06,01739681450,01759734336,0,incoming
2018-12-23 08:59:44.157614+06,01720389298,01757081331,2.19,outgoing
2018-12-14 01:37:19.840934+06,01781443367,01750221257,0,incoming
2018-12-06 08:42:15.420374+06,01794973683,01708698864,1.9,outgoing
2018-12-16 01:43:15.722534+06,01732025400,01722018011,0,incoming
2018-09-02 05:23:37.664114+06,01727755391,01722851218,3.16,outgoing
2018-12-21 05:45:22.171994+06,01775935246,01715675320,3.73,outgoing
2019-01-28 20:02:40.396154+06,01756389954,01791672810,0,incoming
2018-09-28 12:32:40.707374+06,01793519481,01755162708,0,incoming
2018-11-14 20:01:56.961254+06,01720372893,01782192435,0,incoming
2018-08-28 22:26:52.905434+06,01780610604,01777297003,3.87,outgoing
2018-10-14 14:53:47.480774+06,01743194654,01778600592,2.84,outgoing
2018-08-23 05:12:52.333514+06,01799236973,01718559624,1.86,outgoing
2018-11-15 07:00:12.172454+06,01708228760,01740003296,3.3,outgoing
2018-09-09 18:14:47.255234+06,01728753575,01765050291,1.56,outgoing
2018-10-17 10:23:39.224894+06,01781458493,01727373700,0,incoming
2018-09-20 22:04:52.678334+06,01730861094,01741561124,0,incoming
2018-09-09 04:35:30.923114+06,01792392279,01747914738,0,incoming
2018-12-30 18:39:03.457394+06,01720025511,01724960347,0,incoming
2018-10-19 00:32:30.296534+06,01774003229,01728493359,0,incoming
2018-11-23 20:56:16.754774+06,01730242577,01727740907,1.8,outgoing
2018-11-18 22:18:10.554794+06,01771139606,01719156469,2.65,outgoing
2018-10-24 03:02:39.035534+06,01783961232,01790541979,0,incoming
2018-08-16 11:55:12.422054+06,01763232241,01709451540,1.77,outgoing
2018-11-25 21:00:56.335094+06,01759419482,01717107474,3.26,outgoing
2018-08-19 04:59:04.677134+06,01776238166,01794973214,1.0,outgoing
2018-08-28 01:48:09.385874+06,01754814800,01714578532,0,incoming
2018-10-12 21:24:10.495034+06,01797495125,01789608188,2.72,outgoing
2018-09-05 07:11:45.804254+06,01782833490,01737205917,3.8,outgoing
2018-10-09 20:26:38.164694+06,01745667193,01742045499,0,incoming
2018-11-12 05:01:10.350974+06,01790370154,01747870220,3.6,outgoing
2019-01-03 15:12:30.422654+06,01737702131,01758111593,3.02,outgoing
2018-09-15 03:43:04.635254+06,01773520702,01783875156,2.3,outgoing
2018-12-03 09:28:50.160674+06,01742303001,01764089410,2.92,outgoing
2018-09-07 14:54:11.953574+06,01762224652,01751851042,0,incoming
2018-12-15 07:18:20.123234+06,01706354198,01792645959,0,incoming
2019-01-16 18:10:43.615694+06,01754390279,01795173420,0,incoming
2019-01-28 06:35:36.972734+06,01752690638,01760873758,2.07,outgoing
2019-01-25 00:42:20.786894+06,01746928559,01720365021,0,incoming
2018-09-10 15:43:11.002394+06,01719615535,01729049291,2.26,outgoing
2019-01-23 00:43:12.207854+06,01754841467,01786478403,0,incoming
2018-11-27 17:00:21.416894+06,01742126339,01788315979,2.32,outgoing
2018-08-27 02:16:19.766774+06,01740661858,01749654107,1.79,outgoing
